embedding_x,embedding_y
22.241844,16.39127
7.5095153,0.5907982
17.542547,24.331726
8.86906,22.541275
17.542437,24.331993
9.307291,-2.5604014
6.5594263,-7.3726087
-2.712516,18.997179
8.517477,-8.703167
1.0042362,17.778872
2.4367478,23.452923
9.352412,-2.2732384
15.391174,-0.85584104
-5.7988577,3.9762714
10.362061,22.774551
10.151717,-5.452206
-6.840528,-1.0277462
6.1816783,-8.453968
-4.6523495,4.484197
17.513586,5.772386
8.996499,-2.681342
2.548569,23.575304
10.170904,-5.589947
0.6517442,8.32957
6.254661,-8.5554695
-6.981809,-1.175262
9.957748,14.930212
9.827982,22.21197
14.599958,21.224855
3.3363028,-13.775092
6.198175,25.557987
6.241565,-7.5065303
22.644728,2.983467
11.108733,27.605385
8.560218,22.594406
23.939398,5.938701
10.2559185,-4.9740014
23.53274,5.2325654
9.893082,14.801528
12.592016,15.66071
14.95262,-0.5872545
15.027872,-0.6265773
17.60358,24.25864
15.6463585,-0.9748223
10.922565,-6.497109
6.0948296,-8.383534
9.536431,-1.7871188
17.616295,24.24628
10.342703,22.787668
16.1684,-0.7789992
11.001291,18.340511
-4.2021494,10.899347
8.552005,22.61588
5.460867,15.498524
5.55933,16.114212
5.799332,15.413958
1.2490199,9.186867
2.704145,8.280382
-2.8104286,10.836121
-4.2243915,10.936772
10.925107,-6.636126
1.4887768,22.02222
10.797806,-5.307037
-2.7210696,10.817515
8.070432,-9.150807
11.030294,-7.2361774
6.1333637,-8.417363
2.9254196,0.307864
11.787827,-7.3765574
11.063155,27.587086
4.559751,2.1081927
18.662245,15.212444
18.6389,15.681507
15.324081,-0.86693203
-4.7063737,4.498949
11.435385,-6.561912
8.030912,-9.151982
6.087033,1.5674778
6.868387,-8.915124
10.931891,27.6547
9.743637,-1.8597076
6.4475055,1.3607144
9.145784,-7.7286005
-4.683514,4.5494695
4.606571,1.8684855
10.183161,-5.5584626
9.745367,-2.7845252
17.597034,24.265152
-8.716181,11.629809
10.278315,-4.9686394
-8.951579,11.385796
10.08129,27.364273
6.864177,-7.9166393
-9.90879,10.137937
9.607229,14.107031
12.384787,-7.609076
24.050419,6.068479
4.197051,2.195326
17.597055,24.265165
-3.9132273,15.708601
2.700466,8.284816
11.915342,-7.3438663
11.444709,-5.660025
8.486948,-8.740956
6.1677685,-8.455235
6.18072,-8.461699
6.1433,-8.373854
17.600124,24.259691
23.288994,0.2748408
23.64022,5.2135253
-1.857275,25.192108
4.0425076,-9.909519
18.04738,-7.125303
23.925047,5.900722
22.712,5.1864605
23.385725,0.33837667
8.147142,14.362833
22.230837,16.38057
1.8984232,3.4444702
9.61233,14.115611
-2.8020396,10.830716
-4.221933,10.925715
6.2444887,-7.489423
-2.7237532,10.805593
11.605565,10.159856
0.70750767,6.666697
4.5552387,-9.822954
12.596906,-7.3649874
11.071126,-8.666394
4.7336693,-9.701404
-8.995252,11.83898
-9.796902,10.408713
17.867382,23.857258
-6.723872,-0.89764935
-2.7361894,10.825908
-5.353951,4.3066254
-7.44883,4.527327
6.2401743,-8.542211
-6.852925,-1.0426466
6.84024,-9.484646
11.393209,-8.95155
22.76522,0.4042263
23.297312,0.24269652
23.206005,3.7264862
6.894784,-9.05661
18.692696,15.644548
2.422762,23.443619
-9.815645,11.376055
22.418303,6.763398
11.011181,18.349968
10.480686,17.700016
3.9690642,1.1315881
11.010014,18.348717
9.757754,22.153833
7.5344057,14.58319
10.312183,22.757006
11.263481,-6.762768
9.901539,14.765811
6.1827226,-8.47751
6.171068,-8.4431505
10.484236,17.695131
6.7724977,-9.563619
6.374598,1.940408
11.211199,-5.4519897
-5.32555,-4.643803
18.058376,14.97537
2.744676,1.2565317
-4.7316833,4.5342746
4.5192237,-9.821298
12.676949,15.704873
-5.3106866,4.3319006
-0.64734906,0.15821593
3.0050454,0.21690145
0.70565426,8.355818
0.6746164,6.5954714
8.444328,-8.766622
13.586447,0.16320315
22.545612,6.284729
10.945003,-6.542809
11.032275,18.370365
10.365154,-4.8731756
6.7180376,-7.6083026
-9.795015,11.384489
4.6317687,2.2884562
10.461329,-4.990245
-2.7053375,10.876987
6.203223,-8.456223
6.4946113,1.3292122
6.843646,-7.7984123
9.546693,-1.7974286
12.574481,-7.3746715
11.581371,10.098147
22.83201,0.23133321
3.1936705,0.29949063
1.9031973,3.4238684
7.4520884,0.67028725
9.610143,14.108226
22.752518,0.38091713
1.4964768,22.02193
1.2422463,9.188561
7.7745647,6.798535
1.5294412,21.965956
22.452911,6.7097983
7.523642,14.520043
11.351519,-7.3325744
-4.314091,11.432422
10.824193,4.765562
5.520633,15.848963
-8.935629,11.8008995
22.29937,6.9275427
-9.812582,10.402432
3.0974598,-0.1376505
14.650394,21.262108
10.528894,2.233402
7.493962,0.60495085
-0.80515957,0.04941875
-6.0327587,-0.09931343
6.4962873,1.951011
0.6467416,6.5636835
-5.340014,-4.6480885
-8.678283,11.646441
17.449972,5.881198
0.9992807,17.772594
0.39041188,3.9062557
-0.036262903,21.010715
11.589197,10.158689
6.4720664,1.5186076
0.6827285,6.6165266
10.974707,4.5963593
10.194046,1.7459233
9.774774,-2.7905884
-1.4396533,-0.27624014
-9.997774,9.498246
4.535883,-9.823848
2.2319765,1.3149565
8.065213,14.335794
9.754223,-2.7858307
9.359617,-2.2668767
18.376913,14.595406
3.9730783,12.299408
-2.5594115,19.127323
17.860104,23.86921
2.4147303,0.86580896
15.142375,-0.6815769
7.517261,0.6055614
2.9989948,0.24047935
9.6712885,-2.0536022
9.625284,-2.0300148
-9.814582,10.436621
0.44986728,3.8449461
2.2563536,1.2271457
10.884293,4.710275
9.619898,14.122661
17.860048,23.869087
9.825775,22.173405
8.066268,14.345541
9.042871,-7.7702627
23.36603,0.26258463
7.515668,14.517599
17.860174,23.86887
17.45665,5.8805947
24.058863,6.0820346
18.395205,15.879977
6.855696,-9.47933
-8.995488,11.763456
-9.581528,11.5127125
23.607777,5.2696767
11.0181465,18.35699
23.907055,5.0603566
-9.954702,9.613008
-6.923252,-1.1168458
2.9340093,0.2082763
4.4539976,-9.836365
9.801082,-2.7917342
11.6078415,10.161306
-7.4389715,4.531335
10.486607,17.75323
15.147016,-0.7029498
24.057882,6.0792108
-1.8432635,25.182371
10.171548,27.273422
0.02594939,5.8159566
17.860876,23.867916
13.722289,0.20070937
-9.833369,10.310143
10.316358,-4.873974
-8.922157,11.769624
11.063146,27.52976
3.1507947,-0.1779487
1.2627553,9.171994
9.824235,22.199476
10.149338,1.6964893
3.4192936,-13.69261
10.097018,27.389414
-9.9649515,9.553823
6.8824196,-7.8740807
-4.7194824,4.5622964
-9.623172,11.33183
15.325453,-0.86486584
10.226111,22.661121
22.1443,1.2715125
-5.3550153,-4.652596
10.298734,-4.9691677
15.56546,-0.983017
5.4945965,15.86346
10.28273,-4.8501506
22.30257,6.9216714
4.4931383,2.1899946
9.649033,-2.2397754
22.501257,6.36191
11.033406,18.372309
9.872906,22.233631
10.369139,-5.2530594
-6.0394135,-0.10532767
21.939186,2.7085946
9.777409,-2.7969997
18.703428,14.972577
10.722481,-7.639687
12.389366,-7.629633
6.5062394,1.5548773
11.254311,-5.4973755
8.337557,22.147036
1.3765126,3.1817613
10.193559,1.7468263
6.8717723,-7.915469
-10.033042,9.391817
17.858255,23.871967
7.525864,21.450548
1.504866,21.966358
8.562171,22.604828
4.5403323,2.044789
9.606847,14.103989
0.38638115,8.124096
2.706124,8.270988
9.248085,-2.5505497
6.8253765,-9.513234
2.2277374,0.7590786
10.572558,2.2815514
0.4693044,3.8252182
0.03832841,4.829976
0.72277045,6.6830544
-3.9120605,15.71374
11.406722,-6.601198
9.869583,22.278988
15.58342,-0.9788279
7.498678,0.6115354
2.4054356,1.402247
10.599602,15.24271
11.334272,-7.3154798
11.216864,-5.4672728
10.897462,18.228907
5.327962,2.5440917
1.8981855,3.4451644
14.421312,21.035852
23.399529,0.32393256
11.037405,27.493658
18.706251,15.028197
5.267528,16.178535
11.316915,-8.921734
10.843334,4.7326083
11.37044,-5.6145124
-5.794776,3.9748368
2.9110017,0.27955106
5.2534323,16.187586
6.9238334,-7.8958735
6.3791966,1.4253738
-2.7124317,18.99943
6.86746,-9.089891
-0.019904993,21.035824
14.690524,21.295355
5.209976,16.128548
9.619203,14.145013
-3.9222238,15.70368
8.335025,22.149721
18.439907,14.237358
4.7472863,2.236158
2.3789103,23.398748
6.23935,1.4531535
6.0608788,25.683926
-5.336125,4.287537
10.287531,27.207897
0.6984724,6.602414
2.7671485,1.2054688
6.098773,-8.315339
22.122747,1.302768
10.158213,1.6935816
9.403556,-2.2954235
22.338942,6.879058
-9.182198,11.606902
17.86014,23.869137
-9.943222,10.12704
3.1914184,-0.21498774
-5.323801,-4.643077
18.41717,14.263058
12.562108,15.65368
5.2257056,16.145638
18.169714,14.804739
9.607557,14.106063
23.197823,0.9718013
11.762584,-7.293628
11.063511,27.557133
-4.2350445,10.95192
0.05051678,5.8025866
-2.7466505,10.886542
1.911323,3.4647114
14.396249,21.024466
22.504725,6.305996
18.656687,15.6756
-2.6714225,19.033411
5.93836,16.192356
-9.771232,11.421711
10.339682,2.0198314
-1.278997,-7.059711
23.18027,0.4030565
17.865412,23.861406
9.9057865,22.29287
23.970505,5.9713593
23.590225,5.231056
23.377575,0.31443802
23.346098,0.30610803
5.4057274,15.410365
2.2240698,0.79846895
6.9639983,-9.544368
21.479504,7.5572267
11.127763,-6.8027225
22.188852,1.3630208
-9.777055,10.47834
11.425192,-5.6268115
6.570554,1.593126
-2.6541593,19.048424
1.0014058,17.776789
15.602088,-0.99016565
7.4975567,0.6029037
-4.25255,11.047812
10.515132,-4.878928
22.36517,2.9583972
11.018672,18.358694
-7.022939,-1.2182137
-9.012049,11.854048
1.0115486,17.785046
2.8016615,0.32826084
6.4131455,1.4652596
10.829061,16.97625
0.056881562,5.7952194
-2.7149186,10.91436
6.690928,-7.740723
4.148268,-9.890736
10.997756,27.467869
11.582943,10.145539
10.579151,2.2859497
22.839653,0.2850787
-9.890258,9.802183
10.510824,17.655668
5.3631926,16.21134
7.25412,-10.153089
10.906979,-5.3939753
-0.65989935,0.14957082
-10.005508,9.42695
23.598534,5.265164
0.6948383,6.668633
0.3680708,6.361967
17.86394,23.863333
7.424893,0.71355414
11.512526,9.972555
23.231619,0.9524801
6.7895255,1.9697576
4.5611253,-9.836092
10.487339,-4.8900743
17.438486,5.915537
11.500655,10.035595
2.426558,1.0295904
9.92637,14.672696
5.174598,16.149698
22.262943,1.0612608
11.220264,-5.442893
11.54269,10.081977
10.843771,4.7455153
6.899387,-7.8698792
11.265504,-8.867349
-9.756888,10.2969885
5.2792616,2.347386
7.507899,0.59096116
6.618848,1.5512953
18.04848,-7.1241565
5.9099574,1.4640658
-9.763938,11.398617
10.595911,2.3073742
11.377675,-6.570465
3.12522,-0.117102556
3.9078069,19.340654
3.9089386,19.342106
-11.851994,12.10718
23.246822,0.90128773
11.531278,10.096444
10.5820265,2.297807
2.7148433,0.5034579
7.409671,0.7092953
-2.756526,10.874185
0.37007046,8.136706
3.9079309,19.340965
9.988032,22.458698
3.9076335,19.340506
2.650863,8.301124
13.701841,0.23082894
4.5968084,-9.768358
3.0581098,-0.10839342
23.910757,5.062751
23.678862,5.1816773
9.591801,14.085147
9.603604,14.101631
10.079451,22.46723
10.484662,17.673998
7.4856515,0.6290186
0.39921618,3.8945246
0.0027290038,4.872978
2.288268,0.857838
-7.007914,-1.2023739
10.461635,17.708755
-5.3644443,-4.6556687
10.194668,27.271305
-4.2377977,10.9648075
6.017395,25.722664
10.582138,2.2944286
5.2121973,16.175762
23.167725,3.7231882
11.462603,-9.112865
6.454857,16.258322
-9.818078,10.390192
5.3802247,15.370583
7.273603,1.0825852
-9.417336,11.579606
23.218882,3.684499
-2.520222,19.164639
5.33346,16.220919
11.068367,27.56344
-0.8395756,0.032966048
0.04310006,5.8000336
22.277632,1.0103674
15.331571,-0.85944116
18.705002,14.987817
10.374868,2.088006
8.977654,-2.6998904
7.2622714,12.257817
23.903183,5.0625367
7.3938375,0.73822165
0.36991504,6.357676
5.299348,2.3648498
10.128379,27.344845
-11.8528385,12.110742
2.3316734,23.352459
3.948943,19.381521
11.502033,9.944078
6.460813,16.2643
17.407234,5.9766526
6.206922,1.4838153
9.793153,22.15481
21.497286,7.780365
3.9425738,19.37499
3.1016524,0.7763889
4.698652,2.1796422
6.2857466,-7.3622317
-2.745949,18.96691
8.39003,1.7440082
10.909091,4.6779885
-2.741741,10.918668
6.286162,1.4696095
23.23827,3.8695853
-8.785746,11.706526
10.145179,1.6972946
9.597584,-1.9870294
6.5108953,15.344665
-2.7576456,10.901726
10.463915,2.1692047
2.7265985,0.3794217
0.9760103,17.755009
4.67371,1.8651994
8.011751,14.323933
3.0422754,-0.09118371
3.948874,19.381107
3.9490478,19.381313
18.36348,15.894191
18.655941,15.407979
11.276355,-8.888479
2.2222514,0.77705175
7.4873447,0.6166811
3.9689748,19.40009
-6.0390224,-0.10416141
10.476931,-4.9957547
15.5739155,-0.9880643
5.3061953,16.207481
-5.795562,3.97569
10.819766,4.76978
10.179251,27.283682
10.978355,4.5795546
18.696104,15.472008
-4.7520437,4.4981823
11.051589,18.390213
14.989377,27.07104
23.22398,0.8580107
2.327536,23.348894
-0.10332932,20.912083
3.955438,19.387201
2.3116066,23.336838
10.569076,2.2874055
9.534355,22.303034
3.1978493,-0.2068035
5.94228,25.78939
7.9934793,14.326654
2.5716372,0.6315579
15.498952,-0.95144314
18.055908,-7.1167502
14.605661,21.23004
4.44236,2.150907
23.313461,1.2085807
21.913752,2.7221193
23.324516,2.9669497
-6.7544327,-0.9311059
8.513589,22.57338
0.36546397,8.102885
10.22477,27.243652
3.9874945,19.418919
11.256593,-5.595697
11.068162,27.571037
10.372269,-5.1599417
10.164296,1.6983178
0.3934752,3.8957622
0.38093424,8.108873
11.222278,-7.326534
-2.7624588,10.92773
0.040333092,4.815806
0.6835536,7.082319
0.37881994,8.108594
-4.2345147,10.958736
8.072286,-9.182435
7.464001,0.6533792
23.55425,5.240477
6.8442364,-7.793398
-8.787178,11.7092
1.8957121,3.4466085
-10.052558,9.438858
22.334162,6.8860273
-7.0129037,-1.2073638
-6.04509,-0.112614416
9.609706,14.110482
-2.745416,18.967516
10.25353,-5.11697
10.266799,1.9002336
-5.366064,-4.6565
3.9902756,19.420574
17.400082,5.9911766
-5.359899,-4.6553035
3.978229,19.418255
11.013468,4.5551033
6.4316196,16.222485
9.635385,-2.2545633
3.1781209,-0.20913321
18.504242,14.945678
23.237507,3.6412325
16.070477,-0.7915845
18.394106,15.878005
11.871487,-7.3764877
5.3728805,15.38572
-9.155748,11.74808
17.405807,5.9803047
-9.792271,11.388211
3.9927428,19.423075
2.310357,23.333012
13.71045,0.2145778
11.110484,-6.891541
3.9926674,19.42303
22.71016,3.0374563
23.928778,5.0530386
6.223843,1.8082813
11.4794235,-9.131472
22.582893,6.2519794
10.982141,4.58007
14.397148,21.031786
-7.444277,4.531975
2.9760387,0.19238079
9.308902,-2.5980415
2.6913297,8.283176
-5.3753343,-4.658421
-4.255606,11.079755
-4.6623106,4.5563564
2.6158068,0.64870614
18.671295,15.640571
22.125128,1.3699656
3.3751724,-0.079173036
10.826192,4.758834
10.451547,-4.884753
2.7289035,0.35991114
3.1236134,-0.13989264
5.3367624,16.25606
18.33321,14.782921
-4.2582097,11.064119
17.403002,5.9863725
22.147188,1.2776107
9.55579,-2.205287
10.599772,2.312362
13.56354,0.16172032
22.827269,0.24773984
-6.034391,-0.1009892
18.675974,15.220969
8.400919,22.423328
-4.7226024,4.557817
9.951535,14.603521
9.598541,14.085427
-3.9299288,15.696167
7.774696,6.797673
1.497457,21.980268
-7.3695817,3.3126824
11.015469,4.5463758
-11.864942,12.11996
5.7390833,1.3448118
5.880932,1.2773161
13.719783,0.1845074
13.718306,0.21111822
4.612925,2.2641745
11.076971,-6.9328423
-9.160487,11.730652
4.814156,2.247114
-2.7617342,10.981061
7.4624596,14.377937
-1.2842261,-7.054728
23.922085,5.9036856
-6.027148,-0.092940666
0.67722964,7.091652
-4.2464895,11.04191
-2.7661204,10.981291
1.2840872,9.152781
0.40606505,8.062535
1.2874364,9.149437
4.002029,19.426472
22.352045,0.85416216
7.4780955,0.6303716
18.649849,15.287566
6.409077,-7.2951193
7.5240135,21.449495
-5.7984567,3.9711661
-6.01495,-0.080884464
2.2970371,1.3489482
4.0401587,19.46492
11.895881,-7.4011292
23.953592,5.031947
13.575034,0.16451521
5.367387,15.379485
4.002146,19.426985
10.299968,-5.174693
6.635569,2.0608983
6.817013,-9.528987
23.21595,0.9748609
-6.002229,-0.06896548
9.780194,-2.7857697
22.382029,0.80402774
9.806253,14.604697
22.51978,6.302438
8.338451,22.152658
-6.028053,-0.093608916
7.5150313,21.440636
18.686287,15.63611
9.957928,14.574878
11.498296,9.934842
5.124363,16.143599
11.525191,9.940727
22.53361,6.3508177
-3.9308681,15.706701
9.973992,14.528482
22.279875,0.98282164
10.934198,4.636015
4.0063972,19.429508
10.42914,2.131134
0.6975189,7.0703816
3.3556635,0.0053907954
5.97518,16.183304
8.979382,-2.6840646
0.022057207,21.093884
18.688196,15.643046
12.382783,-7.619773
9.630243,22.333933
9.087107,-2.0689898
14.660726,21.27249
23.20344,3.566906
10.483273,-4.888358
-4.2481647,10.961939
23.370777,0.38471204
9.973569,14.551249
18.77114,14.906442
23.385145,0.25160426
2.6016831,0.5978079
-4.3292484,11.57298
0.6967246,8.317795
1.8259591,3.3862262
10.598447,17.437307
9.734393,22.133896
21.5441,7.5577955
1.0029589,17.777386
22.35343,5.08133
10.906106,18.243774
23.253836,0.37376288
-8.699318,11.636977
11.166203,-6.852259
4.5778513,2.1290615
-7.3884835,3.326129
8.537973,22.606768
11.081302,27.535036
9.654513,-1.8670273
-4.741241,4.568495
22.329163,6.8945856
-2.782135,11.008099
7.4838486,0.6176213
11.189165,-6.8633776
23.607265,5.20753
-8.971457,11.859904
11.887227,-7.392089
22.645199,6.207653
11.329785,-6.672823
22.347425,2.950285
9.802148,22.160885
14.663181,21.278624
10.365578,-5.2478924
9.294905,-7.8739576
5.1538467,16.189072
7.4603066,14.366084
5.915491,25.810549
22.183855,16.335844
22.34683,5.08131
4.8274193,-9.773867
7.529522,21.454742
18.408419,14.403337
-8.87953,11.787758
9.385688,17.552216
13.580843,0.14730935
10.15427,1.7133411
10.380021,2.0920744
18.64485,15.682028
17.97449,14.618619
3.1100764,-0.105769515
23.248112,0.6226045
10.714458,-7.6549635
19.12923,20.560787
9.630536,22.3709
7.46001,14.365932
11.130688,-7.0528965
7.4480734,14.382011
9.690254,-2.355541
4.171533,2.1887155
19.131426,20.564371
17.957182,14.592923
14.396992,21.023632
5.3525167,15.36862
-8.781414,11.705589
8.034922,14.350649
10.999856,4.564321
10.100892,27.374317
11.496472,10.055594
11.493872,9.921875
5.3517194,15.363445
0.38190442,8.104934
-2.709673,10.947787
-9.961622,9.63233
10.410069,2.1136026
6.508561,1.5641539
9.402381,17.518276
11.808074,-7.3634768
5.001089,16.014874
2.6087992,0.45278233
2.4220905,1.040823
10.943778,4.6322618
2.513512,1.3651271
-9.822221,11.362348
11.255553,-5.445351
23.233809,0.39208654
-4.738731,4.542055
-9.798024,10.456343
19.136599,20.570538
18.054789,-7.1181645
-0.65096104,0.15330175
22.121967,1.3290873
-5.386488,-4.6630683
19.136587,20.570635
23.512272,5.2742906
2.8816543,0.9626929
10.88795,-7.916448
10.046304,1.6230673
23.543167,5.253578
3.1427822,-0.19549698
9.916036,14.591901
6.5299172,15.30797
10.993872,4.5723066
22.622583,0.5892883
-4.7726855,4.435321
22.467957,6.6442833
12.173868,15.552395
2.1602223,23.213242
18.433361,14.24801
12.168258,15.550967
10.5576935,-7.666155
10.952704,-7.3458915
-1.8559854,25.185558
13.575774,0.1421126
17.353601,6.0864415
22.790573,0.34624958
11.843349,-7.369256
5.805498,15.319483
-1.8572913,25.189754
12.180441,15.556556
19.146147,20.581942
8.594186,22.600117
10.608108,17.421738
6.538619,15.2961445
10.466226,-4.9766574
-3.9200506,15.702227
-4.6728306,4.4965043
-10.012042,9.410939
-9.823335,11.369201
23.910822,5.0608473
7.4576287,14.374658
10.1222,27.33239
23.197954,0.2947407
10.400289,22.852959
7.502198,0.5993818
22.319174,1.2086889
3.369816,-0.094222516
5.9143047,25.811888
10.046284,1.6460606
22.480686,6.709658
5.009809,-9.649984
4.5533586,2.23379
-11.862028,12.118129
6.021234,1.4091499
16.024088,-0.91059923
4.559709,-9.787415
5.131932,16.178045
19.154266,20.596699
12.169851,15.5511875
23.395826,0.3574273
-9.001772,11.846402
9.399994,17.52482
7.4687266,0.6454492
2.6679852,8.294704
0.35189438,8.088213
0.68590176,6.683778
1.3188255,9.117598
5.149554,16.17164
5.8910823,1.2876972
18.648127,15.311962
6.21167,1.59806
-5.343389,4.282434
10.573488,17.460634
22.28329,16.431326
9.975634,14.540438
2.184148,23.229443
5.8022695,15.322198
10.223212,27.251677
4.8609767,15.781538
10.981782,27.472956
19.15024,20.588892
6.1249228,1.4265716
11.475639,-9.125846
13.567301,0.14984629
6.530688,15.316572
13.554365,-0.029874843
-10.089493,9.338181
12.162756,15.548553
10.253888,-5.3779483
22.225235,16.37689
6.1140842,1.4371305
6.502453,16.284008
7.4294753,14.360844
6.5097384,1.9500779
10.005373,14.523775
-7.4484015,4.527505
10.309326,-4.885943
2.821371,1.1957744
6.8127294,-7.8628426
8.109952,-9.135626
4.8490496,15.766049
6.7944903,-9.564086
5.9635677,1.3128624
19.161093,20.608595
8.341307,-8.905565
19.161453,20.609406
7.8168707,14.249458
9.995815,1.6226851
13.723123,0.18894199
6.1521955,-8.433996
2.289954,1.6216512
2.514021,1.3591937
3.1062846,0.02245355
2.4013643,1.0534464
6.8337145,-7.775711
22.6525,0.5362265
-9.927558,10.116767
18.72874,14.872616
18.40106,15.870352
10.902274,-6.7116156
-8.996312,11.3008995
7.803692,14.2396345
4.1621366,2.1817667
6.190291,-8.443262
11.435759,9.939406
10.258878,22.710657
2.1609812,23.210318
11.48124,10.021855
2.9963827,0.71249604
16.153547,-0.7841049
13.588654,0.14732108
11.25867,-5.512989
10.866376,27.71195
22.761353,0.4321096
5.917316,25.809315
-9.785748,11.382745
2.1381419,23.195482
22.24717,16.396132
10.272033,-5.122658
11.483213,9.875975
-6.0277815,-0.09407811
5.960109,16.17718
7.7802434,14.219253
6.455944,16.25938
6.534783,1.2983937
22.480541,6.6976995
9.400897,17.524572
9.976507,14.5422125
23.401953,0.30545908
-11.857213,12.114514
10.388189,2.0999064
2.1308775,23.191072
19.180338,20.642036
22.24363,1.1374949
18.390167,14.688183
2.7033198,0.78400165
-3.9420388,15.694433
10.305021,-4.950601
5.3232255,15.337414
17.295542,6.197659
23.377445,0.5601337
6.4567676,1.8906144
10.346506,-5.2052135
-4.2284484,10.945084
2.967867,0.23904313
-6.713138,-0.88985395
19.286167,20.87801
5.3881626,2.462553
5.3382297,15.360943
6.1928506,25.565094
7.6016703,21.522001
18.664173,15.660018
10.494512,2.2002404
9.955322,22.310884
10.138812,27.31285
-0.7029621,0.12324602
0.37261623,8.0968
-9.796439,11.3726
-6.0094185,-0.097705446
0.0052094953,21.076553
-5.353277,4.2744455
11.239688,-5.4803843
9.387061,-2.267788
4.0624413,-9.891124
2.129266,23.18686
21.585152,7.605543
11.229688,-8.62946
15.567255,-0.9759896
9.408026,17.528727
19.29159,20.893799
10.143292,27.308235
-11.858857,12.115899
5.791826,15.343104
-11.867526,12.122043
11.488038,10.009295
23.308197,0.24883473
1.3249574,9.111825
11.355931,-6.9077706
14.415427,21.050554
5.168466,16.22625
1.8861818,3.42073
1.332944,9.102739
-2.7751,11.106277
-2.8150868,11.18676
0.6742384,7.0877624
0.40111598,8.075363
-4.2555356,11.122526
-4.239776,11.020301
0.67728907,6.700908
6.875975,-7.9412637
17.274916,6.229494
-5.3245306,4.310879
0.37458438,8.121418
6.4567595,16.262121
10.11474,27.363914
0.94664377,17.731691
18.645283,15.669517
-1.2742615,-7.065146
22.697996,0.4114332
0.95903367,17.741915
8.582406,22.622576
18.742214,14.894893
0.010540351,21.08954
5.745997,1.3298024
23.727367,5.1518583
10.489955,-6.8253183
5.3147807,15.330296
23.23567,0.37442434
2.0603874,23.144506
-8.951218,11.872443
11.789141,-7.3716707
-5.3620334,4.2712536
23.234526,0.94943136
9.833766,-7.0041547
19.296598,20.922747
-5.453289,-4.6825747
0.020441106,21.101141
2.8405383,0.773678
-6.839756,-1.0280007
6.8634615,-9.434693
-9.8235235,11.383648
4.470688,2.085136
-2.8017352,11.173806
0.017790714,21.098602
2.0580537,23.151348
0.39714697,8.092215
2.0865636,23.178242
-0.77156407,0.061358247
23.148693,3.817464
3.4192545,-13.692751
10.1763525,1.7359296
10.371174,2.0730002
10.203444,1.7650473
10.559704,2.269714
11.045652,-8.673255
22.52491,6.335352
11.083027,-6.942771
8.063532,-9.174092
7.7306833,14.193301
5.8010826,15.318529
9.541341,-1.7958677
5.287974,11.617079
9.510532,-1.7631525
5.8856626,25.83623
4.3578706,2.2211268
10.0254345,14.474935
1.8844315,3.4163206
-4.220083,11.058619
-4.2291284,11.105185
2.6429498,8.299857
0.015283488,4.823478
6.2092247,25.548563
-1.8551112,25.19071
7.698246,14.219873
2.7714028,0.36623347
3.378052,-13.733724
0.46673533,3.828109
23.35901,0.24822366
10.384527,-4.958802
6.4339066,1.4939684
5.148218,16.211329
0.14100163,21.29297
5.7018585,1.3520933
18.077461,14.958565
7.596481,21.51691
7.3982816,14.284382
17.25449,6.2636285
19.317255,20.944986
19.315302,20.944395
4.4739094,2.0464635
-10.019278,9.438351
19.31534,20.944815
5.094504,16.162273
9.352914,-2.248122
0.14436738,21.297144
13.602112,0.13954243
9.047011,-7.776379
22.169386,1.276387
-2.5323162,19.15405
9.397362,17.551899
2.5069582,0.7982579
9.650324,-2.2645352
5.3018785,11.606052
-7.4464355,4.5298104
11.263885,-8.867615
18.04578,-7.1271567
6.798527,-8.390819
23.216053,0.9550523
-6.0396695,-0.10551863
10.449608,-5.203021
-1.1856095,-0.0713659
-4.230382,11.109994
0.14287744,21.294678
0.1453841,21.298689
-1.857108,25.190931
10.165819,27.300974
5.287278,11.61739
12.657697,15.683104
5.133403,16.197134
7.776178,6.7962365
-9.992539,9.499969
-10.041504,9.400978
9.39446,17.572407
9.824441,-2.813925
5.285005,15.328127
10.980962,4.5796432
9.844193,22.175375
19.306206,20.934969
11.453509,9.978177
10.61696,17.39693
11.459327,9.823074
19.320751,20.952965
22.445784,6.7141113
6.573127,15.223546
2.0053556,23.132404
5.2876434,11.617651
13.723631,0.20270824
10.217933,1.7815917
10.574358,2.284229
14.535601,21.166636
7.5309734,21.455877
9.934698,22.373247
9.64181,-2.049108
5.123494,16.192942
17.241417,6.2871876
10.038842,14.463893
1.3448049,9.093295
4.8644495,2.3270187
6.816962,-8.582377
23.61847,5.2111044
5.803274,1.3141085
-0.69461244,0.12276235
0.36361197,6.388432
10.5375185,-5.154953
7.4985957,0.62765473
10.017357,1.6556839
-2.8170402,11.211396
19.32672,20.961605
1.869872,3.4192312
0.40805846,8.08502
2.6359997,8.304875
0.7284761,8.266478
-4.22857,11.036628
1.9563329,23.114834
10.318367,22.763937
-10.018044,9.435434
19.343378,20.984667
6.7406697,1.8281941
5.1248274,16.18582
10.1578245,27.296125
5.8730063,25.846048
10.346363,27.158802
8.514953,22.46361
23.389215,0.28937224
6.208519,25.548388
7.696534,14.166622
8.336882,1.7533146
17.234585,6.2966824
10.399181,22.854591
2.7317302,0.56041694
11.377527,9.899553
23.302423,1.1612558
5.0426574,16.123575
4.0283494,-9.91255
22.178198,1.40203
10.573015,2.2822251
13.809169,0.052704275
